DatGeracaoConjuntoDados,DscConjuntoUnidadeConsumidora,DscAlimentadorSubestacao,DscSubestacaoDistribuicao,NumOrdemInterrupcao,DscTipoInterrupcao,IdeMotivoInterrupcao,DataInicioInterrupcao,HoraIcicioInterrupcao,DatFimInterrupcao,DscFatoGeradorInterrupcao,NumNivelTensao,NumUnidadeConsumidora,NumConsumidorConjunto,NumAno,NomAgenteRegulado,SigAgente,NumCPFCNPJ,VlrIndiceEnviado
26/05/2023,ANGELIM,AGL-01Y3,ANGELIM,15332645_14090310,N弛 Programada,0,04/12/2017,15:58:00,04/12/2017 22:15,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,3,13949,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,FLORESTA,FRT-01C2,FLORESTA,15332555_14090101,Programada,0,04/12/2017,16:00:00,04/12/2017 17:00,INTERNO - PROGRAMADA - ALTERACAO - AMPLIACAO,13800,2,13716,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,RIO FORMOSO,RIF-01C3,RIO FORMOSO,15332647_14090114,N弛 Programada,0,04/12/2017,16:03:00,04/12/2017 17:45,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,19745,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",5167
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J4,BREJO DA MADRE DE DEUS,15332593_14090007,N弛 Programada,0,04/12/2017,16:05:00,04/12/2017 17:45,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,16,18689,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,ORATORIO,ORT-01C2,ORATORIO (SAELPA),15332649_14090123,N弛 Programada,0,04/12/2017,16:05:00,04/12/2017 17:47,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,16793,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",5393
26/05/2023,PESQUEIRA,PQR-01N1,PESQUEIRA,15332648_14090221,N弛 Programada,0,04/12/2017,16:06:00,04/12/2017 20:07,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,17,46463,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",1355
26/05/2023,MASSANGANO I,MSG-01C2,MASSANGANO I,15332652_14090342,N弛 Programada,0,04/12/2017,16:08:00,05/12/2017 00:20,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,34,8220,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L2,LAJEDO,15332409_14090030,N弛 Programada,0,04/12/2017,16:10:00,04/12/2017 16:25,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,11,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SERRA TALHADA,SRT-01M1,SERRA TALHADA,15332666_14090157,N弛 Programada,0,04/12/2017,16:21:00,04/12/2017 18:16,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,52321,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CAMPUS,CPS-01L2,CAMPUS,15332671_14090237,N弛 Programada,0,04/12/2017,16:26:00,04/12/2017 20:44,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,70283,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CARPINA,CPN-01C6,CARPINA,15332673_14090104,N弛 Programada,0,04/12/2017,16:28:00,04/12/2017 17:30,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,7,36867,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",15021
26/05/2023,VITORIA DE SANTO ANTAO,VSA-01C4,VITORIA DE SANTO ANTAO,15332676_14090134,N弛 Programada,1,04/12/2017,16:29:00,04/12/2017 18:04,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,57666,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CATENDE,CTD-01C1,CATENDE,15332677_14090161,N弛 Programada,1,04/12/2017,16:30:00,04/12/2017 18:32,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,28428,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",3626
26/05/2023,GARANHUNS,GAN-01X4,GARANHUNS,15332683_14090184,N弛 Programada,0,04/12/2017,16:34:00,04/12/2017 18:45,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,102,37257,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",268
26/05/2023,DOM AVELAR,DAV-01V2,DOM AVELAR,15332685_14090177,N弛 Programada,0,04/12/2017,16:39:00,04/12/2017 18:48,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,80,41447,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BEBERIBE,BBR-01F1,BEBERIBE,15332690_14090331,N弛 Programada,0,04/12/2017,16:42:00,04/12/2017 23:47,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,21270,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,ILHA DO RETIRO,ILR-01L8,ILHA DO RETIRO,15332691_14090149,N弛 Programada,1,04/12/2017,16:42:00,04/12/2017 18:31,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,24044,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,TIMBAUBA,TBB-01C3,TIMBAUBA,15332693_14090167,N弛 Programada,0,04/12/2017,16:44:00,04/12/2017 18:44,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,163,31402,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,TIMBAUBA,TBB-01C3,TIMBAUBA,15332693_14090166,N弛 Programada,0,04/12/2017,16:44:00,04/12/2017 18:44,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,174,31402,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",2844
26/05/2023,TIMBAUBA,TBB-01C3,TIMBAUBA,15332693_14090168,N弛 Programada,0,04/12/2017,16:44:00,04/12/2017 18:44,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,820,31402,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SANTA MARIA DA BOA VISTA,SMV-01M2,SANTA MARIA DA BOA VISTA,15332341_14090212,N弛 Programada,0,04/12/2017,16:45:00,04/12/2017 18:05,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,2,12598,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",4334
26/05/2023,CABROBO,CBB-01C8,CABROBO,15332696_14090198,N弛 Programada,0,04/12/2017,16:46:00,04/12/2017 19:01,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,3,13096,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",5626
26/05/2023,CAET心,CAT-01S1,CAETES,15332707_14090108,N弛 Programada,0,04/12/2017,16:54:00,04/12/2017 17:35,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,7,17662,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,TRINDADE,TDD-01C5,TRINDADE,15332709_14090180,N弛 Programada,0,04/12/2017,16:55:00,04/12/2017 18:40,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,4,36413,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L4,LAJEDO,15332714_14090693,N弛 Programada,0,04/12/2017,16:58:00,05/12/2017 09:56,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,10,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L4,LAJEDO,15332714_14090693,N弛 Programada,0,04/12/2017,16:58:00,05/12/2017 09:50,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L5,LAJEDO,15332717_14091160,N弛 Programada,0,04/12/2017,17:02:00,05/12/2017 16:40,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",477
26/05/2023,SURUBIM,SUB-01C1,SURUBIM,15332718_14090435,N弛 Programada,0,04/12/2017,17:03:00,05/12/2017 07:30,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,42308,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BONITO,BON-01S6,BONITO,15332725_14090541,N弛 Programada,0,04/12/2017,17:07:00,05/12/2017 10:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,12753,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",1001
26/05/2023,QUIPAPA,QPA-01P5,QUIPAPA,15332729_14090201,N弛 Programada,0,04/12/2017,17:12:00,04/12/2017 18:58,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,1,21418,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,ITAPARICA,ITP-01Y1,ITAPARICA,15332731_14090155,N弛 Programada,0,04/12/2017,17:12:00,04/12/2017 18:23,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,11896,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",542
26/05/2023,ARARIPINA,ARR-01C4,ARARIPINA,15332730_14090132,N弛 Programada,0,04/12/2017,17:12:00,04/12/2017 18:42,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,29983,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,PORTO DE GALINHAS,PGA-01P3,PORTO DE GALINHAS,15332331_14090090,N弛 Programada,0,04/12/2017,17:15:00,04/12/2017 18:10,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,22,11726,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CAXANGA,CMG-01C2,CAMARAGIBE,15332590_14090163,N弛 Programada,0,04/12/2017,17:20:00,04/12/2017 17:40,INTERNO - NAO PROGRAMADA - FALHA OPERACIONAL - SERVICO MAL EXECUTADO,13800,39,35254,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,RAJADA,AFN-01I4,AFRANIO,15332738_14090217,N弛 Programada,0,04/12/2017,17:23:00,04/12/2017 20:00,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,2,14285,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",1912
26/05/2023,FLORES,FLR-01F3,FLORES,15332740_14090540,N弛 Programada,0,04/12/2017,17:24:00,05/12/2017 09:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,22,11202,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,INAJA,IJA-01I2,INAJ�,15332739_14090210,N弛 Programada,0,04/12/2017,17:24:00,04/12/2017 19:28,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - ANIMAIS,13800,15,17430,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",8538
26/05/2023,TAMARINEIRA,TAM-01F7,TAMARINEIRA,15332753_14090199,N弛 Programada,0,04/12/2017,17:35:00,04/12/2017 19:19,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,50816,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SAO BENTO DO UNA,SBU-01S1,SAO BENTO DO UNA,15332754_14090159,N弛 Programada,0,04/12/2017,17:35:00,04/12/2017 18:23,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,17160,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",116
26/05/2023,CAMOCIM DE SAO FELIX,CSF-01X4,CAMOCIM DE SAO FELIX,15332756_14090270,N弛 Programada,0,04/12/2017,17:36:00,04/12/2017 21:05,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,10,23346,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,OURICURI,SCZ-01S4,SANTA CRUZ,15332762_14090458,N弛 Programada,0,04/12/2017,17:44:00,05/12/2017 08:16,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,8,29685,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BOM NOME,SJB-01J5,SAO JOSE DO BELMONTE,15332735_14090215,N弛 Programada,0,04/12/2017,17:45:00,04/12/2017 19:41,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,6,26618,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,AFOGADOS DA INGAZEIRA,AFI-01N3,AFOGADOS DA INGAZEIRA,15332764_14090112,N弛 Programada,0,04/12/2017,17:47:00,04/12/2017 18:38,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,5,36923,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",672
26/05/2023,IGARASSU,ITS-01C4,ITAPISSUMA,15332763_14090139,N弛 Programada,0,04/12/2017,17:48:00,04/12/2017 18:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,20731,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,PAUDALHO,PDL-01C2,PAUDALHO,15332765_14090243,N弛 Programada,0,04/12/2017,17:54:00,04/12/2017 21:28,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,303,15017,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",2547
26/05/2023,PALMARES,PMR-01C4,PALMARES,15332767_14090250,N弛 Programada,0,04/12/2017,17:55:00,04/12/2017 21:11,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,41359,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,GLORIA DO GOITA,GLA-01Y6,GLORIA DE GOITA,15332769_14090456,N弛 Programada,1,04/12/2017,17:57:00,05/12/2017 07:15,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,24396,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",130
26/05/2023,PASSIRA,PSR-01S3,PASSIRA,15332772_14090314,N弛 Programada,0,04/12/2017,17:58:00,04/12/2017 23:00,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,4,18314,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,VICENCIA,VCA-01C4,VICENCIA,15332775_14091067,N弛 Programada,0,04/12/2017,18:00:00,05/12/2017 15:12,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,13800,51,21972,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SERTANIA,SRN-01C3,SERTANIA,15332777_14090367,N弛 Programada,0,04/12/2017,18:00:00,05/12/2017 02:25,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,215,13219,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SANTA CRUZ DO CAPIBARIBE,STC-01C4,SANTA CRUZ DO CAPIBARIBE,15332779_14090186,N弛 Programada,0,04/12/2017,18:01:00,04/12/2017 19:16,INTERNO - NAO PROGRAMADA - TERCEIROS - ABALROAMENTO,380,1,55596,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",1052
26/05/2023,TABATINGA,TIN-01P2,TABATINGA,15332780_14090248,N弛 Programada,0,04/12/2017,18:02:00,04/12/2017 21:45,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,31246,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,PRAZERES,PZR-01P3,PRAZERES,15332781_14090423,N弛 Programada,0,04/12/2017,18:03:00,04/12/2017 20:37,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,49874,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",3153
26/05/2023,CABROBO,CBB-01C3,CABROBO,15332784_14090205,N弛 Programada,0,04/12/2017,18:06:00,04/12/2017 19:40,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,18,13096,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,QUIPAPA,QPA-01P3,QUIPAPA,15332788_14091037,N弛 Programada,0,04/12/2017,18:07:00,05/12/2017 14:30,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,4,21418,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",31
26/05/2023,PIEDADE,PID-01M2,PIEDADE,15332789_14127197,N弛 Programada,0,04/12/2017,18:08:00,04/12/2017 20:00,INTERNO - NAO PROGRAMADA - TERCEIROS - ACIDENTE,380,1,46589,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CARPINA,CPN-01C2,CARPINA,15332751_14090196,N弛 Programada,0,04/12/2017,18:09:00,04/12/2017 19:04,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,284,36867,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,ARARIPINA,ARR-01C4,ARARIPINA,15332730_14090133,N弛 Programada,0,04/12/2017,18:10:00,04/12/2017 18:43,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,2,29983,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,CATENDE,CTD-01C2,CATENDE,15332792_14090881,N弛 Programada,0,04/12/2017,18:10:00,05/12/2017 12:04,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,2,28428,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",3970
26/05/2023,SALGUEIRO,SGR-01L3,SALGUEIRO,15332804_14090219,N弛 Programada,0,04/12/2017,18:23:00,04/12/2017 20:01,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - SOBRECARGA,13800,10,43022,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BOM NOME,SJB-01J5,SAO JOSE DO BELMONTE,15332805_14090264,N弛 Programada,0,04/12/2017,18:24:00,04/12/2017 21:15,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,640,26618,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",1622
26/05/2023,SAO BENEDITO,SBT-01S7,SAO BENEDITO,15332806_14090252,N弛 Programada,0,04/12/2017,18:24:00,04/12/2017 21:00,INTERNO - NAO PROGRAMADA - TERCEIROS - OBJETO NA REDE,13800,93,62126,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L4,LAJEDO,15332809_14090246,N弛 Programada,0,04/12/2017,18:28:00,04/12/2017 20:28,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",296
26/05/2023,NAZARE DA MATA,NZE-01N3,NAZARE DA MATA,15332810_14090281,N弛 Programada,0,04/12/2017,18:28:00,04/12/2017 21:23,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,19661,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BREJO DA MADRE DE DEUS,BMD-01J4,BREJO DA MADRE DE DEUS,15332822_14090439,N弛 Programada,0,04/12/2017,18:43:00,05/12/2017 07:43,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - VENTO,13800,1,18689,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,BEZERROS,BZR-01Y2,BEZERROS,15332830_14090235,N弛 Programada,0,04/12/2017,18:51:00,04/12/2017 20:20,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,511,24577,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,TIMBAUBA,TBB-01C1,TIMBAUBA,15332831_14090447,N弛 Programada,0,04/12/2017,18:53:00,05/12/2017 11:55,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,13800,695,31402,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,SAO BENEDITO,SBT-01S4,SAO BENEDITO,15332832_14090361,N弛 Programada,0,04/12/2017,18:54:00,05/12/2017 01:53,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,62126,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,PINA,PIA-01P4,PINA,15332836_14090337,N弛 Programada,0,04/12/2017,19:01:00,04/12/2017 23:28,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,22562,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",190
26/05/2023,OLINDA,OLI-01N1,OLINDA,15332838_14090363,N弛 Programada,0,04/12/2017,19:04:00,05/12/2017 00:00,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,42531,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,ITAPISSUMA,ITS-01C2,ITAPISSUMA,15332840_14090228,N弛 Programada,0,04/12/2017,19:06:00,04/12/2017 20:35,INTERNO - NAO PROGRAMADA - FALHA OPERACIONAL - SERVICO MAL EXECUTADO,13800,300,9923,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",170
26/05/2023,VITORIA DE SANTO ANTAO,VSA-01C4,VITORIA DE SANTO ANTAO,15332844_14090256,N弛 Programada,0,04/12/2017,19:14:00,04/12/2017 21:20,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - NAO IDENTIFICADA,380,1,57666,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,NAZARE DA MATA,NZE-01N5,NAZARE DA MATA,15332843_14090241,N弛 Programada,0,04/12/2017,19:14:00,04/12/2017 20:28,INTERNO - NAO PROGRAMADA - MEIO AMBIENTE - CORROSAO,380,1,19661,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,JOSE MARIANO,JMA-01C3,JOSE MARIANO,15332847_14090365,N弛 Programada,0,04/12/2017,19:14:00,05/12/2017 02:29,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,31237,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,PAU AMARELO,PAM-01C4,PAU AMARELO,15332846_14090259,N弛 Programada,0,04/12/2017,19:14:00,04/12/2017 21:02,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,380,1,65319,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,GRAVATA,GVT-01C1,GRAVATA,15332848_14090230,N弛 Programada,0,04/12/2017,19:17:00,04/12/2017 20:35,INTERNO - NAO PROGRAMADA - PROPRIAS DO SISTEMA - FALHA DE MATERIAL OU EQUIPAMENTO,380,1,50203,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",0
26/05/2023,LAJEDO,LJD-01L1,LAJEDO,15332851_14090308,N弛 Programada,0,04/12/2017,19:23:00,04/12/2017 22:18,INTERNO - NAO PROGRAMADA - NAO CLASSIFICADA - NAO CLASSIFICADA,13800,65,54341,2017,COMPANHIA SUL SERGIPANA DE ELETRICIDADE,SULGIPE,"1,08E+13",287
